Ticker,Ticker Type,Sector Description,Key,Title,Description,Year,Quarter,Month,Value Type,Value,Format,Unit,Currency Type,Source
EXPE,Equity,Internet & Direct Marketing,revenueperticketgrowth,Revenue per Ticket Growth,,2014,Q2,,actual,-5,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenueperticketgrowth,Revenue per Ticket Growth,,2014,Q3,,actual,-7,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenueperticketgrowth,Revenue per Ticket Growth,,2014,Q4,,actual,-5,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenueperticketgrowth,Revenue per Ticket Growth,,2015,Q1,,actual,-5,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingstotal,Gross bookings Total,,2017,Q2,,actual,"22,838",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingstotal,Gross bookings Total,,2017,Q3,,actual,"22,197",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingstotal,Gross bookings Total,,2017,Q4,,actual,"19,766",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,roomnightgrowth,Room night growth,,2017,Q2,,actual,21,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,roomnightgrowth,Room night growth,,2017,Q3,,actual,16,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,roomnightgrowth,Room night growth,,2017,Q4,,actual,15,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,adrgrowth,ADR growth,,2017,Q2,,actual,2,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,adrgrowth,ADR growth,,2017,Q3,,actual,4,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,adrgrowth,ADR growth,,2017,Q4,,actual,4,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,ticketssoldgrowth,Tickets Sold Growth,,2017,Q2,,actual,2,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,ticketssoldgrowth,Tickets Sold Growth,,2017,Q3,,actual,4,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,ticketssoldgrowth,Tickets Sold Growth,,2017,Q4,,actual,3,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,airfaregrowth,Airfare growth,,2017,Q2,,actual,1,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,airfaregrowth,Airfare growth,,2017,Q3,,actual,-2,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,airfaregrowth,Airfare growth,,2017,Q4,,actual,1,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenueperticketgrowth,Revenue per Ticket Growth,,2017,Q2,,actual,4,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenueperticketgrowth,Revenue per Ticket Growth,,2017,Q3,,actual,-10,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenueperticketgrowth,Revenue per Ticket Growth,,2017,Q4,,actual,-3,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingstotal,Gross bookings Total,,2018,Q1,,actual,"27,196",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingstotal,Gross bookings Total,,2018,Q2,,actual,"25,898",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingstotal,Gross bookings Total,,2018,Q3,,actual,"24,676",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,roomnightgrowth,Room night growth,,2018,Q1,,actual,15,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,roomnightgrowth,Room night growth,,2018,Q2,,actual,12,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,roomnightgrowth,Room night growth,,2018,Q3,,actual,13,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,adrgrowth,ADR growth,,2018,Q1,,actual,7,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,adrgrowth,ADR growth,,2018,Q2,,actual,6,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,adrgrowth,ADR growth,,2018,Q3,,actual,4,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,ticketssoldgrowth,Tickets Sold Growth,,2018,Q1,,actual,1,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,ticketssoldgrowth,Tickets Sold Growth,,2018,Q2,,actual,6,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,ticketssoldgrowth,Tickets Sold Growth,,2018,Q3,,actual,4,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,airfaregrowth,Airfare growth,,2018,Q1,,actual,3,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,airfaregrowth,Airfare growth,,2018,Q2,,actual,1,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,airfaregrowth,Airfare growth,,2018,Q3,,actual,4,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenueperticketgrowth,Revenue per Ticket Growth,,2018,Q1,,actual,10,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenueperticketgrowth,Revenue per Ticket Growth,,2018,Q2,,actual,4,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenueperticketgrowth,Revenue per Ticket Growth,,2018,Q3,,actual,6,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2018,Q3,,actual,"895,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2018,Q2,,actual,"750,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2018,Q1,,actual,"665,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2017,Q4,,actual,"590,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2017,Q3,,actual,"500,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2017,Q2,,actual,"435,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2017,Q1,,actual,"385,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2016,Q4,,actual,"350,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2016,Q3,,actual,"321,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2016,Q2,,actual,"307,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2016,Q1,,actual,"282,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2015,Q4,,actual,"269,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2015,Q3,,actual,"271,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2015,Q2,,actual,"257,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2015,Q1,,actual,"229,268",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2014,Q4,,actual,"435,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2014,Q3,,actual,"365,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2014,Q2,,actual,"325,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,lodgingportfolio,Lodging portfolio,,2014,Q1,,actual,"290,000",number,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacarrentals,carrentals,,2018,Q3,JUL,actual,2.95,number,million,,https://www.similarweb.com/website/carrentals.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacarrentals,carrentals,,2018,Q3,AUG,actual,2.4,number,million,,https://www.similarweb.com/website/carrentals.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacarrentals,carrentals,,2018,Q3,SEP,actual,1.55,number,million,,https://www.similarweb.com/website/carrentals.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacarrentals,carrentals,,2018,Q4,OCT,actual,1.8,number,million,,https://www.similarweb.com/website/carrentals.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacarrentals,carrentals,,2018,Q4,NOV,actual,1.8,number,million,,https://www.similarweb.com/website/carrentals.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacarrentals,carrentals,,2018,Q4,DEC,actual,2.1,number,million,,https://www.similarweb.com/website/carrentals.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacheaptickets,cheaptickets,,2018,Q3,JUL,actual,4.55,number,million,,https://www.similarweb.com/website/cheaptickets.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacheaptickets,cheaptickets,,2018,Q3,AUG,actual,4.15,number,million,,https://www.similarweb.com/website/cheaptickets.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacheaptickets,cheaptickets,,2018,Q3,SEP,actual,3.9,number,million,,https://www.similarweb.com/website/cheaptickets.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacheaptickets,cheaptickets,,2018,Q4,OCT,actual,3.9,number,million,,https://www.similarweb.com/website/cheaptickets.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacheaptickets,cheaptickets,,2018,Q4,NOV,actual,3.65,number,million,,https://www.similarweb.com/website/cheaptickets.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacheaptickets,cheaptickets,,2018,Q4,DEC,actual,3.7,number,million,,https://www.similarweb.com/website/cheaptickets.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacruiseshipcenters,cruiseshipcenters,,2018,Q3,JUL,actual,0.22,number,million,,https://www.similarweb.com/website/cruiseshipcenters.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacruiseshipcenters,cruiseshipcenters,,2018,Q3,AUG,actual,0.2,number,million,,https://www.similarweb.com/website/cruiseshipcenters.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacruiseshipcenters,cruiseshipcenters,,2018,Q3,SEP,actual,0.18,number,million,,https://www.similarweb.com/website/cruiseshipcenters.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacruiseshipcenters,cruiseshipcenters,,2018,Q4,OCT,actual,0.19,number,million,,https://www.similarweb.com/website/cruiseshipcenters.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacruiseshipcenters,cruiseshipcenters,,2018,Q4,NOV,actual,0.18,number,million,,https://www.similarweb.com/website/cruiseshipcenters.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatacruiseshipcenters,cruiseshipcenters,,2018,Q4,DEC,actual,0.15,number,million,,https://www.similarweb.com/website/cruiseshipcenters.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataebookers,ebookers,,2018,Q3,JUL,actual,1,number,million,,https://www.similarweb.com/website/ebookers.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataebookers,ebookers,,2018,Q3,AUG,actual,1,number,million,,https://www.similarweb.com/website/ebookers.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataebookers,ebookers,,2018,Q3,SEP,actual,1,number,million,,https://www.similarweb.com/website/ebookers.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataebookers,ebookers,,2018,Q4,OCT,actual,1,number,million,,https://www.similarweb.com/website/ebookers.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataebookers,ebookers,,2018,Q4,NOV,actual,1,number,million,,https://www.similarweb.com/website/ebookers.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataebookers,ebookers,,2018,Q4,DEC,actual,1,number,million,,https://www.similarweb.com/website/ebookers.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataegencia,egencia,,2018,Q3,JUL,actual,1,number,million,,https://www.similarweb.com/website/egencia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataegencia,egencia,,2018,Q3,AUG,actual,1,number,million,,https://www.similarweb.com/website/egencia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataegencia,egencia,,2018,Q3,SEP,actual,1,number,million,,https://www.similarweb.com/website/egencia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataegencia,egencia,,2018,Q4,OCT,actual,1,number,million,,https://www.similarweb.com/website/egencia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataegencia,egencia,,2018,Q4,NOV,actual,1,number,million,,https://www.similarweb.com/website/egencia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataegencia,egencia,,2018,Q4,DEC,actual,1,number,million,,https://www.similarweb.com/website/egencia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataexpedia,expedia,,2018,Q3,JUL,actual,70,number,million,,https://www.similarweb.com/website/expedia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataexpedia,expedia,,2018,Q3,AUG,actual,64,number,million,,https://www.similarweb.com/website/expedia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataexpedia,expedia,,2018,Q3,SEP,actual,53,number,million,,https://www.similarweb.com/website/expedia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataexpedia,expedia,,2018,Q4,OCT,actual,52,number,million,,https://www.similarweb.com/website/expedia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataexpedia,expedia,,2018,Q4,NOV,actual,49,number,million,,https://www.similarweb.com/website/expedia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataexpedia,expedia,,2018,Q4,DEC,actual,50,number,million,,https://www.similarweb.com/website/expedia.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahomeaway,homeaway,,2018,Q3,JUL,actual,9,number,million,,https://www.similarweb.com/website/homeaway.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahomeaway,homeaway,,2018,Q3,AUG,actual,8,number,million,,https://www.similarweb.com/website/homeaway.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahomeaway,homeaway,,2018,Q3,SEP,actual,6,number,million,,https://www.similarweb.com/website/homeaway.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahomeaway,homeaway,,2018,Q4,OCT,actual,6,number,million,,https://www.similarweb.com/website/homeaway.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahomeaway,homeaway,,2018,Q4,NOV,actual,5,number,million,,https://www.similarweb.com/website/homeaway.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahomeaway,homeaway,,2018,Q4,DEC,actual,5,number,million,,https://www.similarweb.com/website/homeaway.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotels,hotels,,2018,Q3,JUL,actual,72,number,million,,https://www.similarweb.com/website/hotels.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotels,hotels,,2018,Q3,AUG,actual,64,number,million,,https://www.similarweb.com/website/hotels.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotels,hotels,,2018,Q3,SEP,actual,48,number,million,,https://www.similarweb.com/website/hotels.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotels,hotels,,2018,Q4,OCT,actual,48,number,million,,https://www.similarweb.com/website/hotels.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotels,hotels,,2018,Q4,NOV,actual,44,number,million,,https://www.similarweb.com/website/hotels.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotels,hotels,,2018,Q4,DEC,actual,43,number,million,,https://www.similarweb.com/website/hotels.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotwire,hotwire,,2018,Q3,JUL,actual,12,number,million,,https://www.similarweb.com/website/hotwire.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotwire,hotwire,,2018,Q3,AUG,actual,10,number,million,,https://www.similarweb.com/website/hotwire.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotwire,hotwire,,2018,Q3,SEP,actual,8,number,million,,https://www.similarweb.com/website/hotwire.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotwire,hotwire,,2018,Q4,OCT,actual,8,number,million,,https://www.similarweb.com/website/hotwire.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotwire,hotwire,,2018,Q4,NOV,actual,7,number,million,,https://www.similarweb.com/website/hotwire.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatahotwire,hotwire,,2018,Q4,DEC,actual,7,number,million,,https://www.similarweb.com/website/hotwire.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataorbitz,orbitz,,2018,Q3,JUL,actual,13,number,million,,https://www.similarweb.com/website/orbitz.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataorbitz,orbitz,,2018,Q3,AUG,actual,12,number,million,,https://www.similarweb.com/website/orbitz.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataorbitz,orbitz,,2018,Q3,SEP,actual,10,number,million,,https://www.similarweb.com/website/orbitz.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataorbitz,orbitz,,2018,Q4,OCT,actual,10,number,million,,https://www.similarweb.com/website/orbitz.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataorbitz,orbitz,,2018,Q4,NOV,actual,9,number,million,,https://www.similarweb.com/website/orbitz.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdataorbitz,orbitz,,2018,Q4,DEC,actual,9,number,million,,https://www.similarweb.com/website/orbitz.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatraveldoo,traveldoo,,2018,Q3,JUL,actual,0,number,million,,https://www.similarweb.com/website/traveldoo.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatraveldoo,traveldoo,,2018,Q3,AUG,actual,0,number,million,,https://www.similarweb.com/website/traveldoo.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatraveldoo,traveldoo,,2018,Q3,SEP,actual,0,number,million,,https://www.similarweb.com/website/traveldoo.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatraveldoo,traveldoo,,2018,Q4,OCT,actual,0,number,million,,https://www.similarweb.com/website/traveldoo.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatraveldoo,traveldoo,,2018,Q4,NOV,actual,0,number,million,,https://www.similarweb.com/website/traveldoo.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatraveldoo,traveldoo,,2018,Q4,DEC,actual,0,number,million,,https://www.similarweb.com/website/traveldoo.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatravelocity,travelocity,,2018,Q3,JUL,actual,16,number,million,,https://www.similarweb.com/website/travelocity.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatravelocity,travelocity,,2018,Q3,AUG,actual,13,number,million,,https://www.similarweb.com/website/travelocity.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatravelocity,travelocity,,2018,Q3,SEP,actual,11,number,million,,https://www.similarweb.com/website/travelocity.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatravelocity,travelocity,,2018,Q4,OCT,actual,10,number,million,,https://www.similarweb.com/website/travelocity.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatravelocity,travelocity,,2018,Q4,NOV,actual,9,number,million,,https://www.similarweb.com/website/travelocity.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatravelocity,travelocity,,2018,Q4,DEC,actual,9,number,million,,https://www.similarweb.com/website/travelocity.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatrivago,trivago,,2018,Q3,JUL,actual,36,number,million,,https://www.similarweb.com/website/trivago.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatrivago,trivago,,2018,Q3,AUG,actual,32,number,million,,https://www.similarweb.com/website/trivago.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatrivago,trivago,,2018,Q3,SEP,actual,21,number,million,,https://www.similarweb.com/website/trivago.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatrivago,trivago,,2018,Q4,OCT,actual,19,number,million,,https://www.similarweb.com/website/trivago.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatrivago,trivago,,2018,Q4,NOV,actual,15,number,million,,https://www.similarweb.com/website/trivago.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatatrivago,trivago,,2018,Q4,DEC,actual,15,number,million,,https://www.similarweb.com/website/trivago.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatawotif,wotif,,2018,Q3,JUL,actual,2,number,million,,https://www.similarweb.com/website/wotif.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatawotif,wotif,,2018,Q3,AUG,actual,2,number,million,,https://www.similarweb.com/website/wotif.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatawotif,wotif,,2018,Q3,SEP,actual,2,number,million,,https://www.similarweb.com/website/wotif.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatawotif,wotif,,2018,Q4,OCT,actual,2,number,million,,https://www.similarweb.com/website/wotif.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatawotif,wotif,,2018,Q4,NOV,actual,2,number,million,,https://www.similarweb.com/website/wotif.com
EXPE,Equity,Internet & Direct Marketing,websitetrafficdatawotif,wotif,,2018,Q4,DEC,actual,2,number,million,,https://www.similarweb.com/website/wotif.com
EXPE,Equity,Internet & Direct Marketing,grossbookingcoreota,Gross Booking Core OTA,,2017,Q4,,actual,"16,182",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingcoreota,Gross Booking Core OTA,,2016,Q4,,actual,"14,649",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingcoreota,Gross Booking Core OTA,,2015,Q4,,actual,"12,752",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingtrivago,Gross Booking Trivago ,,2017,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,grossbookingtrivago,Gross Booking Trivago ,,2016,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,grossbookingtrivago,Gross Booking Trivago ,,2015,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,grossbookinghomeaway,Gross Booking HomeAway ,,2017,Q4,,actual,"1,913",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookinghomeaway,Gross Booking HomeAway ,,2016,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,grossbookinghomeaway,Gross Booking HomeAway ,,2015,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,grossbookingegencia,Gross Booking Egencia,,2017,Q4,,actual,"1,670",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingegencia,Gross Booking Egencia,,2016,Q4,,actual,"1,454",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingegencia,Gross Booking Egencia,,2015,Q4,,actual,"1,388",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemargincoreota,Revenue Margin Core OTA,,2017,Q4,,actual,11,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemargincoreota,Revenue Margin Core OTA,,2016,Q4,,actual,11,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemargincoreota,Revenue Margin Core OTA,,2015,Q4,,actual,11,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemargintrivago,Revenue Margin trivago ,,2017,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,revenuemargintrivago,Revenue Margin trivago ,,2016,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,revenuemargintrivago,Revenue Margin trivago ,,2015,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,revenuemarginhomeaway,Revenue Margin HomeAway ,,2017,Q4,,actual,10,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemarginhomeaway,Revenue Margin HomeAway ,,2016,Q4,,actual,12,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemarginhomeaway,Revenue Margin HomeAway ,,2015,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,revenuemarginegencia,Revenue Margin Egencia,,2017,Q4,,actual,8,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemarginegencia,Revenue Margin Egencia,,2016,Q4,,actual,7,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemarginegencia,Revenue Margin Egencia,,2015,Q4,,actual,7,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
